batter_id,year,avg_daily_avg,std_daily_avg,games_count,total_H,total_AB,total_HR,CV,season_avg
182,2017,0.327027027027027,0.3305327868094673,74,69,195,2,1.0107200918967183,0.35384615384615387
183,2010,0.24573333333333333,0.3082708742318053,125,85,352,13,1.2544935196627998,0.24147727272727273
183,2011,0.21444444444444447,0.3016974368092569,60,33,156,2,1.4068792390068974,0.21153846153846154
183,2012,0.24498746867167923,0.25021863303896985,133,115,462,12,1.0213527834531864,0.24891774891774893
183,2013,0.25977961432506885,0.23578738678340347,121,113,441,9,0.9076439173104504,0.2562358276643991
183,2014,0.2590773809523809,0.22463281564845292,112,104,397,8,0.8670491218596231,0.2619647355163728
183,2015,0.268978102189781,0.272134374861046,137,138,497,11,1.011734310880958,0.2776659959758551
183,2016,0.28264462809917357,0.279147152669676,121,110,393,20,0.9876258910242922,0.27989821882951654
183,2017,0.25400641025641024,0.2749178085696846,104,91,334,8,1.0823262621292316,0.27245508982035926
183,2018,0.26678403755868546,0.25262605385155135,142,148,533,11,0.9469309189684194,0.2776735459662289
184,2015,0.24533333333333332,0.26382194791567326,100,90,327,8,1.0753612007432334,0.27522935779816515
184,2016,0.24715447154471543,0.29025617131501247,41,32,123,3,1.1743917457811361,0.2601626016260163
184,2017,0.2556,0.28402780165803376,125,106,374,9,1.111219881291212,0.28342245989304815
184,2018,0.25536723163841807,0.30529422667810624,118,87,342,12,1.1955105779209028,0.2543859649122807
187,2015,0.24891975308641975,0.29113122322911233,108,76,279,8,1.1695786277276181,0.2724014336917563
187,2016,0.2338888888888889,0.27341017007168306,90,70,263,8,1.1689745988813052,0.2661596958174905
187,2017,0.24909090909090909,0.25913323297955454,110,90,324,17,1.0403158988230292,0.2777777777777778
187,2018,0.2748091603053435,0.2704409695310853,131,126,425,19,0.9841046391270049,0.2964705882352941
188,2016,0.27490421455938696,0.33455081501082634,87,60,213,4,1.216972302687466,0.28169014084507044
190,2008,0.2914529914529915,0.3703931804341985,39,24,93,0,1.270850501783027,0.25806451612903225
190,2012,0.24099099099099097,0.3320483239270394,37,20,85,0,1.3778453815290235,0.23529411764705882
190,2016,0.26811594202898553,0.41644921862193623,46,16,62,0,1.5532430316169512,0.25806451612903225
192,2006,0.2276595744680851,0.2843546130217872,94,60,246,3,1.2490342814975701,0.24390243902439024
192,2007,0.2399267399267399,0.33491181003251264,91,44,197,5,1.3958919715858924,0.2233502538071066
192,2010,0.2825641025641026,0.23950729588542694,130,140,481,9,0.8476211015908938,0.2910602910602911
192,2011,0.2819327731092437,0.23926657229413792,119,129,447,3,0.8486653383905339,0.28859060402684567
192,2012,0.24690476190476188,0.2462650611257369,70,59,246,3,0.9974091193134957,0.23983739837398374
192,2013,0.24892473118279568,0.2784294988303475,93,81,298,7,1.118528872191029,0.27181208053691275
192,2014,0.29896755162241884,0.26378919239613197,113,128,405,20,0.8823338551779847,0.3160493827160494
192,2015,0.3586374695863747,0.24432364783806,137,188,520,23,0.6812552188700316,0.36153846153846153
192,2016,0.3290519877675841,0.2587601379668859,109,137,408,14,0.7863807166837518,0.33578431372549017
192,2017,0.2835917312661499,0.24476271545220754,129,136,445,13,0.8630812836446862,0.3056179775280899
192,2018,0.31666666666666665,0.26317745271073806,120,145,428,20,0.8310866927707518,0.338785046728972
193,2017,0.16715686274509806,0.34083689075018964,34,11,55,0,2.039024214458612,0.2
194,2011,0.2636986301369863,0.34275281812775393,73,48,167,4,1.2997899077052486,0.2874251497005988
194,2012,0.2606796116504855,0.30692670107174536,103,84,289,10,1.1774096912621888,0.2906574394463668
194,2014,0.2610486891385768,0.29298343262776483,89,75,281,10,1.1223325181006198,0.2669039145907473
194,2015,0.28753894080996883,0.271710297244394,107,106,361,14,0.944951304609431,0.29362880886426596
194,2016,0.32300724637681155,0.26637853471411094,92,114,341,19,0.8246828444317962,0.3343108504398827
194,2017,0.29869976359338063,0.23518880394258507,141,168,538,20,0.7873752597365531,0.31226765799256506
194,2018,0.2753229974160207,0.24692642550880703,129,127,460,19,0.8968608791356951,0.27608695652173915
195,2018,0.16717171717171717,0.28490632136346494,33,14,73,1,1.7042734631409686,0.1917808219178082
198,2016,0.24731182795698922,0.3294804207692027,31,20,67,2,1.3322469187624284,0.29850746268656714
199,2011,0.18089430894308944,0.31230685087857274,41,14,88,0,1.7264603441826716,0.1590909090909091
199,2018,0.22972972972972974,0.3835976370458337,37,11,53,0,1.6697779494936291,0.20754716981132076
200,2004,0.13962264150943396,0.2707070990842273,53,17,103,0,1.938848142089736,0.1650485436893204
200,2005,0.19017094017094016,0.36721884158201296,39,12,59,0,1.9309934591054165,0.2033898305084746
200,2006,0.26242937853107345,0.27838554401105375,118,98,387,5,1.060801750052885,0.2532299741602067
200,2007,0.24207920792079207,0.25607718085033504,101,78,310,3,1.0578239372549627,0.25161290322580643
200,2008,0.27703435804701626,0.3226643899793894,79,60,213,2,1.1647089272754723,0.28169014084507044
200,2010,0.21543715846994535,0.2507121906450665,122,87,375,7,1.1637369914533207,0.232
200,2011,0.29103641456582635,0.2796351361993074,119,110,366,8,0.9608252514259167,0.3005464480874317
200,2012,0.27471264367816095,0.2545857937319918,116,105,376,4,0.9267348976854931,0.27925531914893614
200,2013,0.23884180790960452,0.2582821388915573,118,100,390,4,1.0813941711130846,0.2564102564102564
200,2015,0.2152777777777778,0.3214395941672598,36,19,72,2,1.4931387600027552,0.2638888888888889
200,2017,0.2533333333333333,0.3170195963996934,40,29,105,0,1.2513931436830004,0.2761904761904762
201,2005,0.2111111111111111,0.30822532180670853,66,34,127,0,1.4600146822423035,0.2677165354330709
201,2006,0.2603174603174603,0.33446620087675505,63,40,155,0,1.2848396740997299,0.25806451612903225
201,2007,0.2962809917355372,0.26164974824380266,121,139,451,1,0.88311351569038,0.3082039911308204
201,2008,0.2554232804232804,0.22444825550748373,126,138,523,0,0.8787306119298691,0.2638623326959847
201,2009,0.27425707124955245,0.23221049267714106,133,146,521,2,0.8466891723854504,0.2802303262955854
201,2010,0.2388888888888889,0.23701827363525588,129,129,494,1,0.9921695175429315,0.2611336032388664
201,2011,0.23986254295532644,0.2485322271774444,97,88,354,1,1.036144385510549,0.24858757062146894
201,2012,0.17098039215686275,0.24868906210558497,85,46,258,1,1.4544887806633984,0.17829457364341086
201,2013,0.2564676616915423,0.34129328235129314,67,42,177,1,1.3307458729895232,0.23728813559322035
201,2014,0.31666666666666665,0.2564447092238186,121,149,461,1,0.8098253975489009,0.3232104121475054
201,2015,0.2897619047619047,0.2617852510036202,140,165,546,0,0.903449510447991,0.3021978021978022
201,2016,0.3036130536130536,0.24479031827729608,143,192,600,1,0.8062575550169676,0.32
201,2017,0.2626736111111111,0.2743918825592786,96,90,337,0,1.044611529108688,0.26706231454005935
202,2002,0.27432432432432435,0.24585125604799,74,71,255,8,0.896206549140456,0.2784313725490196
202,2003,0.20929487179487177,0.2221996752010686,52,37,152,4,1.0616584787554886,0.24342105263157895
202,2004,0.25429292929292924,0.2405519276730383,132,110,444,20,0.9459638863805678,0.24774774774774774
202,2005,0.2518518518518519,0.256326373743599,126,119,447,21,1.0177664839819371,0.2662192393736018
202,2006,0.32884465261514445,0.2613770929864362,122,149,443,26,0.7948345545771507,0.3363431151241535
202,2007,0.334435261707989,0.25693830806957885,121,139,415,29,0.7682751715754293,0.3349397590361446
202,2008,0.294672131147541,0.25054821795402693,122,131,435,18,0.850260989996976,0.30114942528735633
202,2009,0.2849624060150376,0.2459338063954892,133,140,478,28,0.8630394789076534,0.2928870292887029
202,2010,0.3574074074074074,0.23797810875564493,126,174,478,44,0.6658454856375557,0.36401673640167365
202,2011,0.35789473684210527,0.24944027364318488,133,176,493,27,0.6969654704736048,0.35699797160243407
202,2017,0.31854460093896714,0.24567254301337618,142,173,540,34,0.7712343649498766,0.32037037037037036
202,2018,0.33541666666666664,0.27741925192106137,144,181,543,37,0.827088452932357,0.3333333333333333
203,2017,0.20425531914893616,0.2676266255246114,47,29,131,0,1.31025535413091,0.22137404580152673
204,2014,0.3668776371308017,0.27510026236090795,79,105,285,4,0.7498420032148958,0.3684210526315789
204,2015,0.3079075425790754,0.2531023222066852,137,164,521,3,0.8220075418960698,0.31477927063339733
204,2016,0.2867021276595745,0.2968128167572322,94,78,287,1,1.0352654833090844,0.27177700348432055
204,2017,0.3259420289855073,0.2631362733723121,115,154,464,9,0.807310042805226,0.33189655172413796
204,2018,0.3020496894409938,0.2533306179928178,115,135,447,4,0.8387051099494893,0.30201342281879195
209,2013,0.23433333333333334,0.33591533999842654,50,31,125,0,1.4334936273048073,0.248
209,2014,0.19658119658119658,0.370458454063117,39,11,51,1,1.8845060489297691,0.21568627450980393
209,2017,0.31586345381526104,0.3289127982068196,83,76,227,0,1.0413132454354492,0.33480176211453744
209,2018,0.24748062015503874,0.3612841787152292,86,47,187,0,1.459848365051357,0.25133689839572193
211,2005,0.25287356321839083,0.368671465131939,87,44,187,9,1.4579280666581222,0.23529411764705882
211,2006,0.24833333333333332,0.35614543259881587,50,26,120,2,1.43414268160597,0.21666666666666667
211,2007,0.26372549019607844,0.3670389468815925,68,35,141,1,1.3917461926365218,0.24822695035460993
211,2008,0.23127572016460907,0.32615587952747827,81,47,216,1,1.4102469524052885,0.2175925925925926
211,2010,0.241994750656168,0.2426689705115214,127,110,419,24,1.0027860928946817,0.26252983293556087
211,2011,0.22606837606837607,0.292160555787037,78,56,221,7,1.2923548214398233,0.25339366515837103
211,2012,0.21719298245614035,0.2998172476415043,95,58,265,7,1.3804186684624995,0.2188679245283019
211,2013,0.23731060606060606,0.2744784246672262,88,67,284,18,1.1566209754532757,0.23591549295774647
211,2014,0.24505494505494507,0.2867279704637523,91,66,256,14,1.170055843596478,0.2578125
211,2015,0.24322344322344322,0.3051004491741762,91,58,232,9,1.2544039551890076,0.25
211,2016,0.2861111111111111,0.33317546766815265,78,57,198,10,1.1644967801993686,0.2878787878787879
211,2017,0.29812500000000003,0.28862633280062183,80,86,280,21,0.968138642517809,0.30714285714285716
211,2018,0.29694656488549614,0.2464257444953247,131,143,485,34,0.8298656177091912,0.2948453608247423
212,2014,0.2275641025641026,0.2943343846972062,52,29,124,1,1.293413070782089,0.23387096774193547
212,2015,0.21764705882352942,0.31840595619613726,51,26,117,1,1.4629462852254955,0.2222222222222222
212,2016,0.19541666666666666,0.30895899791584386,40,16,76,0,1.5810268550064506,0.21052631578947367
212,2017,0.2534013605442177,0.3213826392813459,49,31,111,1,1.2682751134055799,0.27927927927927926
212,2018,0.2303030303030303,0.31178978404542323,55,29,120,0,1.3538240623024957,0.24166666666666667
216,2009,0.2599537037037037,0.3412517201137777,72,48,193,4,1.3127403658873729,0.24870466321243523
216,2010,0.2717391304347826,0.2735779634955059,115,111,408,4,1.0067669056634618,0.27205882352941174
216,2011,0.20738396624472574,0.28809160406408135,79,47,203,3,1.3891700948766486,0.2315270935960591
216,2016,0.1794871794871795,0.37146898091048935,39,8,49,1,2.069612893644155,0.16326530612244897
217,2004,0.13815789473684212,0.32203621806684946,38,8,62,0,2.3309288164838624,0.12903225806451613
217,2005,0.2639566395663957,0.2562459647711056,123,110,414,5,0.9707881006215396,0.26570048309178745
217,2006,0.3170731707317073,0.24353632724829952,123,154,485,1,0.7680761090138677,0.31752577319587627
217,2007,0.27364672364672366,0.24463828287001727,117,123,439,0,0.893993100337075,0.28018223234624146
217,2008,0.3001602564102564,0.2497409142098153,104,130,417,0,0.8320252560967686,0.3117505995203837
217,2009,0.2565972222222222,0.2612648716079677,48,45,169,0,1.0181905686481014,0.26627218934911245
217,2010,0.2939153439153439,0.25105646265866327,126,145,472,3,0.854179503915164,0.3072033898305085
217,2011,0.3325757575757576,0.2534611214361998,110,140,421,3,0.7621154448651111,0.332541567695962
217,2012,0.2792,0.24705846535720954,125,139,491,2,0.8848798902478852,0.2830957230142566
217,2013,0.2846666666666666,0.23579366657875525,100,115,390,2,0.828314987981576,0.2948717948717949
217,2014,0.2843234323432343,0.2720684327944209,101,103,358,0,0.9568976800546667,0.2877094972067039
217,2015,0.33252032520325203,0.23356598138818113,123,168,493,4,0.7024111420720361,0.3407707910750507
217,2016,0.3461441213653603,0.23738996704853296,113,159,452,3,0.6858125052424746,0.35176991150442477
217,2017,0.27852564102564104,0.2907307399709721,52,47,179,0,1.043820378261718,0.26256983240223464
217,2018,0.2885964912280702,0.25224887853388367,133,144,491,1,0.8740538648286547,0.29327902240325865
219,2016,0.18706467661691542,0.23770828002677175,67,40,177,4,1.2707277735473703,0.22598870056497175
219,2017,0.18706467661691542,0.23770828002677175,67,40,177,4,1.2707277735473703,0.22598870056497175
220,2005,0.18649425287356322,0.2619922341704261,58,33,163,1,1.4048273881557516,0.20245398773006135
220,2006,0.21574074074074076,0.28054643066291474,108,65,287,1,1.3003868889096475,0.2264808362369338
220,2007,0.24469696969696972,0.25103183412476987,110,95,363,1,1.0258886100454991,0.26170798898071623
220,2008,0.2645390070921986,0.33065257211364546,47,33,120,0,1.249919910670885,0.275
220,2009,0.28441358024691354,0.24387909977508032,108,112,376,9,0.8574805027360395,0.2978723404255319
220,2010,0.2596774193548387,0.24160197260814556,93,78,291,8,0.930392689546896,0.26804123711340205
220,2011,0.18157894736842106,0.24278566664925308,95,57,264,8,1.3370804829958864,0.2159090909090909
220,2012,0.25420711974110033,0.26559956474762575,103,87,325,8,1.0448156016170127,0.2676923076923077
220,2013,0.3150205761316872,0.3030585401172475,81,83,264,10,0.9620277628803546,0.3143939393939394
220,2014,0.23866666666666664,0.2521552741512306,75,58,231,5,1.0565165118068323,0.2510822510822511
220,2017,0.2571225071225071,0.23979473421264333,117,109,411,18,0.9326088831982029,0.26520681265206814
220,2018,0.2904199475065617,0.23080183523412437,127,144,479,20,0.7947175709372019,0.30062630480167013
221,2017,0.32685185185185184,0.4002792018102404,72,42,138,5,1.2246502491644748,0.30434782608695654
221,2018,0.32685185185185184,0.4002792018102404,72,42,138,5,1.2246502491644748,0.30434782608695654
224,2006,0.33188976377952756,0.2896968526082792,127,134,407,17,0.8728707065540086,0.32923832923832924
224,2007,0.33188976377952756,0.2896968526082792,127,134,407,17,0.8728707065540086,0.32923832923832924
224,2008,0.3522388059701493,0.3865030949996958,67,46,146,3,1.097275735804221,0.3150684931506849
224,2017,0.27525641025641023,0.2692481206134089,130,119,411,15,0.9781720264483418,0.2895377128953771
224,2018,0.22160493827160493,0.2616770267931332,108,76,314,9,1.1808266947211026,0.24203821656050956
227,2017,0.3086854460093897,0.2508277730811602,142,179,552,2,0.8125675386507547,0.3242753623188406
227,2018,0.33999118165784836,0.24727449395718037,108,163,459,6,0.7272967867914473,0.355119825708061
231,2013,0.15238095238095237,0.289724425556031,35,13,65,0,1.9013165427114536,0.2
232,2012,0.20662878787878788,0.26210830744604474,88,58,255,0,1.2684984998305373,0.22745098039215686
232,2013,0.19722222222222222,0.33079734548561907,30,12,60,0,1.6772823151383502,0.2
233,2012,0.3071895424836601,0.3229250842250978,51,41,135,0,1.0512242103497866,0.3037037037037037
233,2013,0.20865384615384613,0.2701729516111092,104,64,268,0,1.2948381091039336,0.23880597014925373
233,2014,0.24551971326164873,0.2774119064696478,93,74,266,3,1.1298966701464488,0.2781954887218045
233,2015,0.27444444444444444,0.29463720061721765,120,110,361,1,1.0735768443542344,0.3047091412742382
233,2016,0.2849462365591398,0.30013110169746965,124,116,390,7,1.0532902814288556,0.29743589743589743
233,2017,0.23692810457516342,0.2964552909872711,102,72,302,0,1.2512457798911027,0.23841059602649006
233,2018,0.2703947368421053,0.33375083502972835,76,61,178,2,1.2343096575308687,0.34269662921348315
236,2016,0.306,0.34053269157186755,100,81,276,6,1.1128519332413973,0.29347826086956524
236,2017,0.24444444444444446,0.2596946563832044,72,66,232,2,1.0623872306585633,0.28448275862068967
236,2018,0.3150943396226415,0.2863151065201123,106,122,359,2,0.9086647093153264,0.3398328690807799
238,2003,0.27019607843137255,0.3424265081393404,85,59,212,4,1.267325973520055,0.2783018867924528
238,2004,0.18333333333333335,0.32050307677496986,31,12,57,2,1.7481986005907446,0.21052631578947367
238,2005,0.31284153005464477,0.37947811924701214,61,46,139,2,1.213004293837611,0.33093525179856115
238,2006,0.3133040935672515,0.2597667419039953,114,135,419,9,0.8291201654798542,0.3221957040572792
238,2007,0.3119252873563218,0.24583296275563088,116,137,438,11,0.7881148875076882,0.3127853881278539
238,2008,0.3126602564102564,0.2714328832303614,104,118,372,12,0.8681400263236572,0.3172043010752688
238,2009,0.30474254742547424,0.2401760162569913,123,142,456,15,0.7881276122617145,0.31140350877192985
238,2010,0.3,0.25736622493515676,89,102,337,14,0.8578874164505226,0.3026706231454006
238,2011,0.2833333333333333,0.2539632936023521,85,94,317,4,0.8963410362435956,0.29652996845425866
238,2012,0.2677536231884058,0.27666472866422703,92,95,345,8,1.0332809893278303,0.2753623188405797
238,2013,0.2833333333333334,0.19990815154509867,122,137,477,9,0.7055581819238775,0.28721174004192873
238,2014,0.2854885057471264,0.2529204317453802,116,135,441,21,0.8859215928273007,0.30612244897959184
238,2015,0.32293729372937297,0.2541199572943249,101,113,347,10,0.7869018606048077,0.3256484149855908
238,2016,0.31600529100529096,0.2961561209426225,126,123,398,8,0.9371872224052853,0.30904522613065327
238,2017,0.24948453608247423,0.3147185471760714,97,67,241,3,1.2614751684330134,0.27800829875518673
238,2018,0.30462046204620463,0.30512400768541076,101,95,308,4,1.0016530263128869,0.30844155844155846
239,2016,0.18821138211382113,0.24646315435214694,82,47,231,6,1.3095018568170227,0.20346320346320346
239,2017,0.2580701754385965,0.3066140792667206,95,69,254,11,1.1881035022571769,0.27165354330708663
239,2018,0.1811904761904762,0.3044083174627637,70,35,162,8,1.6800459045251084,0.21604938271604937
242,2016,0.23187134502923976,0.3446340465036328,57,35,124,1,1.486315812159425,0.28225806451612906
242,2017,0.26790633608815423,0.31179116118164873,121,100,377,9,1.163806596492941,0.26525198938992045
242,2018,0.3135593220338983,0.27133510741405337,118,138,437,13,0.8653389912123864,0.3157894736842105
245,2014,0.20709876543209876,0.2882863751315649,54,30,132,1,1.3920236295473478,0.22727272727272727
245,2015,0.18185185185185185,0.2666624578792443,45,25,105,1,1.4663719679714047,0.23809523809523808
245,2016,0.27890625,0.3404302986656139,64,39,150,6,1.2205904265881955,0.26
247,2016,0.2088235294117647,0.2627765390834691,85,58,233,8,1.2583665251884435,0.24892703862660945
247,2018,0.28618654073199523,0.281424915346137,121,124,423,13,0.9833618122862132,0.29314420803782504
250,2010,0.19682539682539682,0.26147255218342685,63,40,172,1,1.328449257060959,0.23255813953488372
250,2011,0.22723577235772358,0.27415554588778335,82,61,229,0,1.2064805776099232,0.2663755458515284
250,2012,0.2719135802469136,0.3094701879641524,108,84,314,0,1.1381196469964288,0.267515923566879
250,2013,0.1898148148148148,0.2578998752985591,36,18,81,0,1.3586920259631408,0.2222222222222222
250,2014,0.3089887640449438,0.30444991149562256,89,87,277,2,0.9853106226585604,0.3140794223826715
250,2015,0.25365853658536586,0.28382340079912194,82,70,252,1,1.1189191762273076,0.2777777777777778
250,2016,0.2691358024691358,0.30018176547024367,54,47,180,1,1.1153542661967768,0.2611111111111111
250,2017,0.28205128205128205,0.37297963773702403,39,24,82,0,1.3223823519767215,0.2926829268292683
250,2018,0.2434108527131783,0.37833419926625816,43,19,83,2,1.5543029205524619,0.2289156626506024
251,2010,0.2608262108262108,0.233910577431362,117,123,435,1,0.8968062553621853,0.2827586206896552
251,2011,0.23422222222222222,0.2695075775081923,75,64,265,3,1.1506490500824151,0.24150943396226415
251,2012,0.2519174041297935,0.2382012643193987,113,102,414,8,0.9455530281531166,0.2463768115942029
251,2013,0.2375,0.26111484080055636,104,87,360,2,1.0994309086339216,0.24166666666666667
251,2014,0.21354166666666666,0.34904984957888097,32,14,70,0,1.6345749053450036,0.2
251,2015,0.15806451612903227,0.3196894027293417,31,10,53,0,2.022524792777468,0.18867924528301888
251,2016,0.22263374485596704,0.30569034625171787,81,47,205,1,1.3730638473043892,0.22926829268292684
251,2017,0.269277108433735,0.26985494858752124,83,83,299,1,1.002145894083412,0.27759197324414714
252,2009,0.25384615384615383,0.29959674502008643,39,26,98,1,1.18022960159428,0.2653061224489796
252,2010,0.15333333333333335,0.2607196722051243,45,18,100,1,1.700345688294289,0.18
252,2011,0.19791666666666666,0.29310322108070613,32,16,62,0,1.4809425907235678,0.25806451612903225
252,2014,0.20049019607843135,0.2353622215264079,34,23,84,1,1.1739338188603232,0.27380952380952384
252,2015,0.26033591731266154,0.2569451428162867,129,123,433,13,0.9869753872943221,0.2840646651270208
252,2017,0.21342182890855457,0.26369115990661324,113,68,294,8,1.235539781732438,0.23129251700680273
252,2018,0.24069444444444443,0.2512879599405431,120,92,356,13,1.044012297502545,0.25842696629213485
256,2010,0.1968553459119497,0.25081185707050146,53,32,138,5,1.274092181284656,0.2318840579710145
256,2011,0.16666666666666666,0.2531167721792117,32,14,78,0,1.5187006330752701,0.1794871794871795
256,2017,0.26723163841807906,0.2892877715479738,59,50,186,12,1.0825356356023546,0.26881720430107525
256,2018,0.21103896103896103,0.30823979602555723,77,44,196,7,1.4605824180903328,0.22448979591836735
261,2010,0.27741433021806855,0.27552363274973163,107,101,350,19,0.9931845717312054,0.2885714285714286
261,2011,0.30227272727272725,0.23008252315390715,132,162,539,11,0.761175264569317,0.300556586270872
261,2012,0.2483606557377049,0.21235279388989603,122,116,459,7,0.8550178499857201,0.25272331154684097
261,2013,0.27073490813648293,0.26274158728800817,127,125,455,7,0.9704754702543007,0.27472527472527475
261,2014,0.2795414462081129,0.2799307148256269,108,121,415,14,1.0013925255907286,0.29156626506024097
261,2017,0.33419913419913416,0.23582308746404324,110,146,455,18,0.7056364404688341,0.3208791208791209
261,2018,0.331380609797876,0.2649125010172017,139,190,556,33,0.7994206455796669,0.34172661870503596
263,2017,0.2158119658119658,0.2781767265572026,39,25,106,1,1.2889773072155528,0.2358490566037736
264,2005,0.20394736842105263,0.33372576472897425,38,17,88,0,1.636332781896906,0.19318181818181818
264,2006,0.2907079646017699,0.27135881305406295,113,122,430,8,0.9334412747369594,0.2837209302325581
264,2007,0.3103559870550162,0.2854698045077608,103,110,341,9,0.9198140729186454,0.3225806451612903
264,2008,0.3075493612078978,0.24603538407854866,123,154,491,8,0.7999866529140122,0.3136456211812627
264,2009,0.35039370078740156,0.2688769557148815,127,168,480,9,0.7673567050739315,0.35
264,2010,0.3020622422197225,0.27589666948269903,127,148,485,2,0.9133768837020337,0.30515463917525776
264,2011,0.3176136363636364,0.2937662031024331,88,100,326,6,0.9249168469772492,0.3067484662576687
264,2012,0.26026666666666665,0.24196574004358287,125,124,467,8,0.9296839397166351,0.26552462526766596
264,2013,0.2668195718654434,0.21554189786872538,109,114,407,9,0.8078189180867988,0.2800982800982801
264,2014,0.2871273712737127,0.2559653769004956,123,137,464,6,0.8914697883556667,0.2952586206896552
264,2015,0.2949333333333333,0.25802725537456117,125,148,468,12,0.8748663722012698,0.3162393162393162
264,2016,0.2963077984817115,0.2176994282718224,138,178,575,18,0.7347070491810194,0.3095652173913043
264,2017,0.30647249190938514,0.22446053713875502,103,129,391,11,0.7324002742964657,0.329923273657289
264,2018,0.29035947712418303,0.25233165999625884,102,114,375,11,0.8690319410113134,0.304
265,2012,0.13651960784313724,0.2174642295920934,68,30,170,3,1.5929157212490865,0.17647058823529413
265,2013,0.22445887445887444,0.29121624889880904,77,44,178,1,1.297414725084376,0.24719101123595505
265,2014,0.25570175438596493,0.3139775013357315,76,47,186,6,1.2279051510213854,0.25268817204301075
265,2015,0.10119047619047619,0.1845448828399843,42,13,96,0,1.823737665712786,0.13541666666666666
265,2018,0.1475095785440613,0.23318833722503998,87,34,190,4,1.5808352211879335,0.17894736842105263
266,2017,0.22649572649572647,0.34674168277249257,39,16,74,2,1.5308972409200616,0.21621621621621623
269,2001,0.2890625,0.41692700200394794,32,12,45,0,1.4423420609866306,0.26666666666666666
269,2007,0.1902439024390244,0.30101623271465544,41,18,83,2,1.5822648129872914,0.21686746987951808
269,2008,0.2458904109589041,0.3397959266590127,73,40,171,6,1.3818998688639514,0.23391812865497075
269,2009,0.2833333333333333,0.2914272200076778,96,76,264,12,1.0285666588506275,0.2878787878787879
269,2011,0.24750778816199379,0.24506452898460285,107,95,366,11,0.9901285563758025,0.25956284153005466
269,2012,0.21428571428571427,0.3041485265490832,70,38,176,4,1.4193597905623883,0.2159090909090909
269,2013,0.27785087719298246,0.3143528114372122,76,58,201,6,1.1313723915972278,0.2885572139303483
269,2014,0.22833333333333333,0.268629380415664,80,56,235,9,1.1764790383167765,0.23829787234042554
269,2015,0.22924836601307189,0.27546776174096993,102,71,279,12,1.2016127596968895,0.25448028673835127
269,2016,0.1497311827956989,0.25885927310797247,62,24,132,1,1.7288267431986672,0.18181818181818182
269,2017,0.22016129032258064,0.331829079831752,62,36,137,3,1.5072090072944049,0.26277372262773724
269,2018,0.14666666666666667,0.23533969844153246,55,25,112,1,1.6045888530104486,0.22321428571428573
271,2009,0.26592039800995027,0.2773800106986672,67,61,231,3,1.0430941468743145,0.26406926406926406
271,2010,0.3300595238095238,0.3533307553201712,56,46,143,1,1.070506165803224,0.32167832167832167
271,2011,0.2731707317073171,0.2620817784392829,123,118,414,1,0.959406510358089,0.28502415458937197
271,2012,0.2298611111111111,0.26916501456955017,96,74,315,0,1.1709897914808225,0.23492063492063492
271,2013,0.27240143369175623,0.359410200428195,93,63,228,2,1.3194137620982422,0.27631578947368424
271,2014,0.3037037037037037,0.2791247342747515,126,132,431,6,0.9190692470022305,0.3062645011600928
271,2015,0.2923177083333333,0.2461506124071352,128,145,491,2,0.842065346675634,0.2953156822810591
271,2016,0.23716475095785441,0.31809856952159954,87,65,269,2,1.3412556808584406,0.241635687732342
273,2018,0.2310699588477366,0.3321306750698577,81,50,201,4,1.437359822653169,0.24875621890547264
274,2005,0.24223300970873785,0.26689956673884735,103,76,314,8,1.101829874713478,0.24203821656050956
274,2006,0.2310126582278481,0.2678091734779983,79,62,239,6,1.1592835454664037,0.2594142259414226
274,2007,0.2538961038961039,0.2950604074326616,77,54,193,3,1.1621305049777464,0.27979274611398963
274,2008,0.20833333333333331,0.33431724158053533,38,15,78,0,1.6047227595865696,0.19230769230769232
274,2011,0.23765432098765432,0.27582927713253497,81,62,242,0,1.160632282999238,0.256198347107438
274,2012,0.2617283950617284,0.28054317904494125,81,66,233,2,1.0718866746528415,0.2832618025751073
274,2013,0.2394736842105263,0.2348377874625975,114,100,367,5,0.9806413102833742,0.2724795640326976
274,2014,0.25724637681159424,0.29456103749424,92,69,261,7,1.145054173921271,0.26436781609195403
274,2015,0.3378787878787879,0.30431892502315644,88,83,259,14,0.9006748453600145,0.3204633204633205
274,2016,0.3121527777777778,0.24307997435334716,144,179,576,27,0.7787211636681199,0.3107638888888889
274,2017,0.3201834862385321,0.3016933808724004,109,112,349,15,0.9422515333837147,0.3209169054441261
274,2018,0.24027777777777778,0.28845481714411764,72,59,217,11,1.2005055973628016,0.271889400921659
275,2013,0.20833333333333334,0.3344000027263185,40,18,83,0,1.6051200130863286,0.21686746987951808
275,2016,0.21531007751937983,0.29922792934679476,86,50,225,1,1.3897534792344384,0.2222222222222222
275,2018,0.24411764705882352,0.27345573065341333,102,79,303,6,1.1201801014718136,0.2607260726072607
277,2017,0.21283783783783783,0.28435281664255013,74,46,197,11,1.3360068845427753,0.233502538071066
277,2018,0.2103286384976526,0.2635437103769144,71,49,201,3,1.2530091587116687,0.24378109452736318
278,2012,0.24731182795698922,0.3445903841598545,31,17,75,0,1.393343727255064,0.22666666666666666
278,2015,0.22248677248677248,0.3130117133711061,63,36,154,4,1.4068778555800014,0.23376623376623376
278,2017,0.2546296296296296,0.3266731605925165,72,56,198,5,1.282934594326974,0.2828282828282828
