batter_id,batter_name,year,team,avg,G,AB,R,H,2B,3B,HR,TB,RBI,SB,CS,BB,HBP,SO,GDP,SLG,OBP,E,height/weight,year_born,position,career,starting_salary,OPS,height,weight,BMI,birth_year,age,position_group,career_years,career_group,HR_per_AB,batter_type,CV,std_daily_avg,games_count,consistency_level
172,양성우,2018,한화,0.254,73,209,32,53,9,0,2,68,13,1,1,22,4,32,8,0.325,0.335,1,174cm/84kg,1989년 05월 02일,외야수(우투좌타),하안북초-선린중-충암고-동국대-한화-경찰,7000만원,0.66,174.0,84.0,27.74474831549742,1989.0,30.0,외야수,7,6년차 이상,0.0095693779904306,안타형,1.2966419638253808,0.3131985419868069,69,매우 불안정
174,양의지,2010,두산,0.267,127,374,48,100,14,1,20,176,68,4,1,40,8,68,12,0.471,0.348,10,179cm/85kg,1987년 06월 05일,포수(우투우타),송정동초-무등중-진흥고-두산-경찰,3000만원,0.8190000000000001,179.0,85.0,26.528510346119035,1987.0,24.0,포수,12,6년차 이상,0.053475935828877,장타형,1.0350785005716503,0.2698597519347517,126,불안정
174,양의지,2011,두산,0.301,119,376,43,113,14,3,4,145,46,3,3,44,3,58,12,0.386,0.375,6,179cm/85kg,1987년 06월 05일,포수(우투우타),송정동초-무등중-진흥고-두산-경찰,3000만원,0.7609999999999999,179.0,85.0,26.528510346119035,1987.0,25.0,포수,12,6년차 이상,0.0106382978723404,안타형,1.0541656746108408,0.2845353960708074,118,불안정
174,양의지,2012,두산,0.279,122,359,39,100,22,1,5,139,27,1,2,37,10,51,17,0.387,0.361,5,179cm/85kg,1987년 06월 05일,포수(우투우타),송정동초-무등중-진흥고-두산-경찰,3000만원,0.748,179.0,85.0,26.528510346119035,1987.0,26.0,포수,12,6년차 이상,0.0139275766016713,안타형,0.9946527844664796,0.2683578880027795,117,안정
174,양의지,2013,두산,0.248,114,311,37,77,19,0,7,117,57,6,1,36,8,50,11,0.376,0.338,4,179cm/85kg,1987년 06월 05일,포수(우투우타),송정동초-무등중-진흥고-두산-경찰,3000만원,0.7140000000000001,179.0,85.0,26.528510346119035,1987.0,27.0,포수,12,6년차 이상,0.022508038585209,장타형,1.1234863649148277,0.2774040407197105,108,불안정
174,양의지,2014,두산,0.294,97,296,40,87,23,1,10,142,46,4,3,24,9,34,8,0.48,0.36,10,179cm/85kg,1987년 06월 05일,포수(우투우타),송정동초-무등중-진흥고-두산-경찰,3000만원,0.84,179.0,85.0,26.528510346119035,1987.0,28.0,포수,12,6년차 이상,0.0337837837837837,장타형,0.8806733700465398,0.2377818099125657,95,안정
174,양의지,2015,두산,0.326,132,442,70,144,27,0,20,231,93,5,4,39,24,64,7,0.523,0.405,6,179cm/85kg,1987년 06월 05일,포수(우투우타),송정동초-무등중-진흥고-두산-경찰,3000만원,0.928,179.0,85.0,26.528510346119035,1987.0,29.0,포수,12,6년차 이상,0.0452488687782805,장타형,0.826354137896688,0.2547391438012271,129,매우 안정
174,양의지,2016,두산,0.319,108,332,66,106,17,0,22,189,66,2,0,40,12,29,20,0.569,0.404,7,179cm/85kg,1987년 06월 05일,포수(우투우타),송정동초-무등중-진흥고-두산-경찰,3000만원,0.973,179.0,85.0,26.528510346119035,1987.0,30.0,포수,12,6년차 이상,0.0662650602409638,장타형,0.9185933198899784,0.2968587412111113,100,안정
174,양의지,2017,두산,0.277,111,347,47,96,15,0,14,153,67,1,1,43,12,53,17,0.441,0.373,5,179cm/85kg,1987년 06월 05일,포수(우투우타),송정동초-무등중-진흥고-두산-경찰,3000만원,0.8140000000000001,179.0,85.0,26.528510346119035,1987.0,31.0,포수,12,6년차 이상,0.0403458213256484,장타형,0.9982791334090548,0.2672762633943815,109,안정
174,양의지,2018,두산,0.358,133,439,84,157,29,1,23,257,77,6,0,45,13,40,13,0.585,0.4270000000000001,3,179cm/85kg,1987년 06월 05일,포수(우투우타),송정동초-무등중-진흥고-두산-경찰,3000만원,1.012,179.0,85.0,26.528510346119035,1987.0,32.0,포수,12,6년차 이상,0.0523917995444191,장타형,0.861838402305491,0.3045611228980602,128,매우 안정
178,오선진,2009,한화,0.263,79,175,20,46,9,1,2,63,14,3,2,8,1,43,7,0.36,0.299,10,178cm/80kg,1989년 07월 07일,내야수(우투우타),화곡초-성남중-성남고-한화-상무,6000만원,0.659,178.0,80.0,25.24933720489837,1989.0,21.0,내야수,11,6년차 이상,0.0114285714285714,안타형,1.1032047709914088,0.26826564103343,61,불안정
178,오선진,2010,한화,0.199,108,221,24,44,5,0,0,49,14,7,2,12,2,57,7,0.222,0.247,2,178cm/80kg,1989년 07월 07일,내야수(우투우타),화곡초-성남중-성남고-한화-상무,6000만원,0.469,178.0,80.0,25.24933720489837,1989.0,22.0,내야수,11,6년차 이상,0.0,안타형,1.4136547676555502,0.2624198218119211,87,매우 불안정
178,오선진,2011,한화,0.206,68,107,15,22,3,0,0,25,7,3,3,5,4,21,3,0.234,0.265,5,178cm/80kg,1989년 07월 07일,내야수(우투우타),화곡초-성남중-성남고-한화-상무,6000만원,0.499,178.0,80.0,25.24933720489837,1989.0,23.0,내야수,11,6년차 이상,0.0,안타형,1.5092670655306129,0.3182808097377483,49,매우 불안정
178,오선진,2012,한화,0.263,110,399,33,105,18,3,3,138,41,14,9,25,7,65,7,0.346,0.316,6,178cm/80kg,1989년 07월 07일,내야수(우투우타),화곡초-성남중-성남고-한화-상무,6000만원,0.6619999999999999,178.0,80.0,25.24933720489837,1989.0,24.0,내야수,11,6년차 이상,0.0075187969924812,안타형,0.9563065714809524,0.2454818114954221,107,안정
178,오선진,2013,한화,0.23,92,256,31,59,8,2,2,77,26,5,2,23,10,49,12,0.301,0.315,4,178cm/80kg,1989년 07월 07일,내야수(우투우타),화곡초-성남중-성남고-한화-상무,6000만원,0.616,178.0,80.0,25.24933720489837,1989.0,25.0,내야수,11,6년차 이상,0.0078125,안타형,1.2126316565757185,0.2728583430566711,89,매우 불안정
178,오선진,2017,한화,0.31,65,184,23,57,11,0,2,74,21,3,5,15,4,22,5,0.402,0.371,4,178cm/80kg,1989년 07월 07일,내야수(우투우타),화곡초-성남중-성남고-한화-상무,6000만원,0.773,178.0,80.0,25.24933720489837,1989.0,29.0,내야수,11,6년차 이상,0.0108695652173913,안타형,1.0927419211604392,0.2927469097429818,54,불안정
178,오선진,2018,한화,0.226,56,133,14,30,4,0,1,37,9,3,0,7,5,33,2,0.278,0.29,5,178cm/80kg,1989년 07월 07일,내야수(우투우타),화곡초-성남중-성남고-한화-상무,6000만원,0.5680000000000001,178.0,80.0,25.24933720489837,1989.0,30.0,내야수,11,6년차 이상,0.0075187969924812,안타형,1.3955795976594458,0.2749291807389108,50,매우 불안정
179,오재원,2008,두산,0.248,117,282,45,70,10,3,0,86,28,28,7,17,7,62,3,0.305,0.305,9,185cm/75kg,1985년 02월 09일,내야수(우투좌타),서울학동초-서울경원중-야탑고-경희대,,0.61,185.0,75.0,21.91380569758948,1985.0,24.0,내야수,12,6년차 이상,0.0,안타형,1.2412976851581392,0.3151307927977229,99,매우 불안정
179,오재원,2009,두산,0.23,106,209,36,48,3,0,0,51,12,12,3,20,6,44,5,0.244,0.312,2,185cm/75kg,1985년 02월 09일,내야수(우투좌타),서울학동초-서울경원중-야탑고-경희대,,0.556,185.0,75.0,21.91380569758948,1985.0,25.0,내야수,12,6년차 이상,0.0,안타형,1.3596297087467808,0.3584478323059695,77,매우 불안정
179,오재원,2010,두산,0.276,123,384,59,106,17,3,0,129,37,35,10,29,4,76,5,0.336,0.332,14,185cm/75kg,1985년 02월 09일,내야수(우투좌타),서울학동초-서울경원중-야탑고-경희대,,0.6679999999999999,185.0,75.0,21.91380569758948,1985.0,26.0,내야수,12,6년차 이상,0.0,안타형,0.992676044929568,0.2633599628290414,110,안정
179,오재원,2011,두산,0.277,129,466,73,129,18,4,6,173,46,46,7,39,9,62,6,0.371,0.342,11,185cm/75kg,1985년 02월 09일,내야수(우투좌타),서울학동초-서울경원중-야탑고-경희대,,0.7130000000000001,185.0,75.0,21.91380569758948,1985.0,27.0,내야수,12,6년차 이상,0.0128755364806866,안타형,0.832636451363029,0.2229174838040702,126,매우 안정
179,오재원,2012,두산,0.282,77,188,29,53,7,3,0,66,17,14,2,17,0,43,4,0.351,0.338,2,185cm/75kg,1985년 02월 09일,내야수(우투좌타),서울학동초-서울경원중-야탑고-경희대,,0.6890000000000001,185.0,75.0,21.91380569758948,1985.0,28.0,내야수,12,6년차 이상,0.0,안타형,1.21446095716701,0.3079087881302217,66,매우 불안정
179,오재원,2013,두산,0.26,113,308,54,80,14,7,7,129,44,33,11,49,6,62,6,0.419,0.3670000000000001,7,185cm/75kg,1985년 02월 09일,내야수(우투좌타),서울학동초-서울경원중-야탑고-경희대,,0.7859999999999999,185.0,75.0,21.91380569758948,1985.0,29.0,내야수,12,6년차 이상,0.0227272727272727,장타형,1.0776397931493498,0.2809187227772819,103,불안정
179,오재원,2014,두산,0.318,110,359,60,114,21,6,5,162,40,33,7,50,2,61,7,0.451,0.404,7,185cm/75kg,1985년 02월 09일,내야수(우투좌타),서울학동초-서울경원중-야탑고-경희대,,0.855,185.0,75.0,21.91380569758948,1985.0,30.0,내야수,12,6년차 이상,0.0139275766016713,안타형,0.8664424524616552,0.2806001703843709,109,매우 안정
179,오재원,2015,두산,0.28,120,411,60,115,20,2,11,172,59,31,8,47,4,94,9,0.418,0.356,8,185cm/75kg,1985년 02월 09일,내야수(우투좌타),서울학동초-서울경원중-야탑고-경희대,,0.774,185.0,75.0,21.91380569758948,1985.0,31.0,내야수,12,6년차 이상,0.0267639902676399,안타형,0.9496708452188763,0.2757021627572749,117,안정
179,오재원,2016,두산,0.272,122,416,68,113,18,1,5,148,58,13,10,54,5,82,10,0.356,0.358,16,185cm/75kg,1985년 02월 09일,내야수(우투좌타),서울학동초-서울경원중-야탑고-경희대,,0.7140000000000001,185.0,75.0,21.91380569758948,1985.0,32.0,내야수,12,6년차 이상,0.0120192307692307,안타형,0.9011496867205004,0.2435158056565227,117,안정
179,오재원,2017,두산,0.237,127,334,43,79,16,1,7,118,40,7,7,47,2,85,5,0.353,0.332,6,185cm/75kg,1985년 02월 09일,내야수(우투좌타),서울학동초-서울경원중-야탑고-경희대,,0.685,185.0,75.0,21.91380569758948,1985.0,33.0,내야수,12,6년차 이상,0.0209580838323353,안타형,1.2270769115850888,0.2850397409202862,112,매우 불안정
179,오재원,2018,두산,0.313,132,473,78,148,24,1,15,219,81,15,6,41,2,119,13,0.463,0.369,17,185cm/75kg,1985년 02월 09일,내야수(우투좌타),서울학동초-서울경원중-야탑고-경희대,,0.8320000000000001,185.0,75.0,21.91380569758948,1985.0,34.0,내야수,12,6년차 이상,0.0317124735729386,안타형,0.7950931016282474,0.240753381917968,131,매우 안정
180,오재일,2011,넥센,0.23,46,100,13,23,5,0,1,31,11,2,0,15,1,24,2,0.31,0.333,3,187cm/95kg,1986년 10월 29일,내야수(좌투좌타),인창초(구리리틀)-구리인창중-야탑고-현대-상무-히어로즈-넥센,8000만원,0.643,187.0,95.0,27.166919271354622,1986.0,26.0,내야수,10,6년차 이상,0.01,안타형,1.3762630619270548,0.312389869612014,42,매우 불안정
180,오재일,2012,두산,0.203,87,212,16,43,8,0,8,75,25,0,0,10,0,58,3,0.354,0.235,0,187cm/95kg,1986년 10월 29일,내야수(좌투좌타),인창초(구리리틀)-구리인창중-야탑고-현대-상무-히어로즈-넥센,8000만원,0.589,187.0,95.0,27.166919271354622,1986.0,27.0,내야수,10,6년차 이상,0.0377358490566037,장타형,1.521536217146948,0.2841423056117794,83,매우 불안정
180,오재일,2013,두산,0.299,55,117,16,35,12,0,3,56,28,0,1,20,3,28,0,0.479,0.406,1,187cm/95kg,1986년 10월 29일,내야수(좌투좌타),인창초(구리리틀)-구리인창중-야탑고-현대-상무-히어로즈-넥센,8000만원,0.885,187.0,95.0,27.166919271354622,1986.0,28.0,내야수,10,6년차 이상,0.0256410256410256,장타형,1.0753276872545403,0.3313687092993601,47,불안정
180,오재일,2014,두산,0.242,75,132,10,32,7,0,3,48,18,1,1,20,1,39,1,0.364,0.342,4,187cm/95kg,1986년 10월 29일,내야수(좌투좌타),인창초(구리리틀)-구리인창중-야탑고-현대-상무-히어로즈-넥센,8000만원,0.706,187.0,95.0,27.166919271354622,1986.0,29.0,내야수,10,6년차 이상,0.0227272727272727,안타형,1.4540593309655343,0.2968704467387966,60,매우 불안정
180,오재일,2015,두산,0.289,66,180,33,52,11,1,14,107,36,0,0,28,2,49,5,0.594,0.387,3,187cm/95kg,1986년 10월 29일,내야수(좌투좌타),인창초(구리리틀)-구리인창중-야탑고-현대-상무-히어로즈-넥센,8000만원,0.981,187.0,95.0,27.166919271354622,1986.0,30.0,내야수,10,6년차 이상,0.0777777777777777,장타형,1.0855516195499288,0.3043629944060688,62,불안정
180,오재일,2016,두산,0.316,105,380,69,120,20,2,27,225,92,1,0,64,2,73,5,0.5920000000000001,0.411,7,187cm/95kg,1986년 10월 29일,내야수(좌투좌타),인창초(구리리틀)-구리인창중-야탑고-현대-상무-히어로즈-넥센,8000만원,1.003,187.0,95.0,27.166919271354622,1986.0,31.0,내야수,10,6년차 이상,0.0710526315789473,장타형,0.8419314615482645,0.264548071986489,102,매우 안정
180,오재일,2017,두산,0.306,128,412,62,126,27,0,26,231,89,1,1,45,5,80,5,0.561,0.378,5,187cm/95kg,1986년 10월 29일,내야수(좌투좌타),인창초(구리리틀)-구리인창중-야탑고-현대-상무-히어로즈-넥센,8000만원,0.939,187.0,95.0,27.166919271354622,1986.0,32.0,내야수,10,6년차 이상,0.0631067961165048,장타형,0.9341850907933494,0.2949319323529276,122,안정
180,오재일,2018,두산,0.279,123,401,69,112,19,2,27,216,80,1,1,60,6,121,3,0.539,0.373,4,187cm/95kg,1986년 10월 29일,내야수(좌투좌타),인창초(구리리틀)-구리인창중-야탑고-현대-상무-히어로즈-넥센,8000만원,0.912,187.0,95.0,27.166919271354622,1986.0,33.0,내야수,10,6년차 이상,0.0673316708229426,장타형,1.0812857744218514,0.2836873372059552,120,불안정
182,오정복,2010,삼성,0.271,100,221,39,60,10,1,7,93,36,1,4,25,4,40,4,0.421,0.35,1,177cm/75kg,1986년 10월 13일,외야수(우투우타),삼성초-내동중-용마고-인하대-삼성-NC-경찰-NC,4000만원,0.7709999999999999,177.0,75.0,23.93948099205209,1986.0,25.0,외야수,10,6년차 이상,0.0316742081447963,장타형,1.2127238297915184,0.3278071501601212,87,매우 불안정
182,오정복,2015,KT,0.259,66,239,34,62,11,1,5,90,29,3,3,33,3,26,3,0.377,0.355,2,177cm/75kg,1986년 10월 13일,외야수(우투우타),삼성초-내동중-용마고-인하대-삼성-NC-경찰-NC,4000만원,0.732,177.0,75.0,23.93948099205209,1986.0,30.0,외야수,10,6년차 이상,0.0209205020920502,안타형,1.009603964800248,0.238123763415008,66,불안정
182,오정복,2016,KT,0.304,96,306,45,93,11,2,5,123,36,1,0,28,0,32,5,0.402,0.358,3,177cm/75kg,1986년 10월 13일,외야수(우투우타),삼성초-내동중-용마고-인하대-삼성-NC-경찰-NC,4000만원,0.76,177.0,75.0,23.93948099205209,1986.0,31.0,외야수,10,6년차 이상,0.0163398692810457,안타형,1.0079582177808502,0.2986344294169859,94,안정
182,오정복,2017,KT,0.354,81,195,24,69,13,0,2,88,16,0,1,9,5,24,5,0.451,0.395,1,177cm/75kg,1986년 10월 13일,외야수(우투우타),삼성초-내동중-용마고-인하대-삼성-NC-경찰-NC,4000만원,0.8460000000000001,177.0,75.0,23.93948099205209,1986.0,32.0,외야수,10,6년차 이상,0.0102564102564102,안타형,1.0107200918967183,0.3305327868094673,74,불안정
183,오지환,2010,LG,0.241,125,352,59,85,13,6,13,149,61,13,2,44,7,137,1,0.423,0.332,27,186cm/80kg,1990년 03월 12일,내야수(우투좌타),군산초-자양중-경기고,28000만원,0.755,186.0,80.0,23.12406058503873,1990.0,21.0,내야수,10,6년차 이상,0.0369318181818181,장타형,1.2544935196627998,0.3082708742318053,125,매우 불안정
183,오지환,2011,LG,0.212,63,156,17,33,7,0,2,46,15,5,2,19,1,57,2,0.295,0.299,10,186cm/80kg,1990년 03월 12일,내야수(우투좌타),군산초-자양중-경기고,28000만원,0.594,186.0,80.0,23.12406058503873,1990.0,22.0,내야수,10,6년차 이상,0.0128205128205128,안타형,1.4068792390068974,0.3016974368092569,60,매우 불안정
183,오지환,2012,LG,0.249,133,462,66,115,22,2,12,177,53,23,14,55,6,122,6,0.383,0.331,25,186cm/80kg,1990년 03월 12일,내야수(우투좌타),군산초-자양중-경기고,28000만원,0.7140000000000001,186.0,80.0,23.12406058503873,1990.0,23.0,내야수,10,6년차 이상,0.0259740259740259,장타형,1.0213527834531864,0.2502186330389698,133,불안정
183,오지환,2013,LG,0.256,124,441,81,113,20,8,9,176,47,30,7,54,9,113,7,0.399,0.347,20,186cm/80kg,1990년 03월 12일,내야수(우투좌타),군산초-자양중-경기고,28000만원,0.746,186.0,80.0,23.12406058503873,1990.0,24.0,내야수,10,6년차 이상,0.0204081632653061,장타형,0.9076439173104504,0.2357873867834034,121,안정
183,오지환,2014,LG,0.262,113,397,72,104,20,8,8,164,56,28,12,51,7,102,8,0.413,0.354,20,186cm/80kg,1990년 03월 12일,내야수(우투좌타),군산초-자양중-경기고,28000만원,0.7669999999999999,186.0,80.0,23.12406058503873,1990.0,25.0,내야수,10,6년차 이상,0.0201511335012594,안타형,0.8670491218596231,0.2246328156484529,112,매우 안정
183,오지환,2015,LG,0.278,138,497,76,138,41,4,11,220,56,25,10,59,4,121,2,0.443,0.357,15,186cm/80kg,1990년 03월 12일,내야수(우투좌타),군산초-자양중-경기고,28000만원,0.8,186.0,80.0,23.12406058503873,1990.0,26.0,내야수,10,6년차 이상,0.0221327967806841,안타형,1.011734310880958,0.272134374861046,137,불안정
183,오지환,2016,LG,0.28,121,393,73,110,14,5,20,194,78,17,9,65,7,97,7,0.494,0.387,17,186cm/80kg,1990년 03월 12일,내야수(우투좌타),군산초-자양중-경기고,28000만원,0.8809999999999999,186.0,80.0,23.12406058503873,1990.0,27.0,내야수,10,6년차 이상,0.0508905852417302,장타형,0.9876258910242922,0.279147152669676,121,안정
183,오지환,2017,LG,0.272,107,334,47,91,13,4,8,136,39,10,5,45,5,105,8,0.407,0.362,11,186cm/80kg,1990년 03월 12일,내야수(우투좌타),군산초-자양중-경기고,28000만원,0.7689999999999999,186.0,80.0,23.12406058503873,1990.0,28.0,내야수,10,6년차 이상,0.0239520958083832,안타형,1.0823262621292316,0.2749178085696846,104,불안정
183,오지환,2018,LG,0.278,144,533,93,148,26,2,11,211,71,10,5,59,7,146,6,0.396,0.354,24,186cm/80kg,1990년 03월 12일,내야수(우투좌타),군산초-자양중-경기고,28000만원,0.75,186.0,80.0,23.12406058503873,1990.0,29.0,내야수,10,6년차 이상,0.0206378986866791,안타형,0.9469309189684194,0.2526260538515513,142,안정
184,오태곤,2015,롯데,0.275,122,327,57,90,18,1,8,134,43,15,4,17,4,100,9,0.41,0.318,16,186cm/88kg,1991년 11월 18일,내야수(우투우타),쌍문초-신월중-청원고-롯데-경찰-롯데,9000만원,0.728,186.0,88.0,25.4364666435426,1991.0,25.0,내야수,8,6년차 이상,0.0244648318042813,안타형,1.0753612007432334,0.2638219479156732,100,불안정
184,오태곤,2016,롯데,0.26,42,123,17,32,6,0,3,47,7,6,2,12,0,37,5,0.382,0.326,2,186cm/88kg,1991년 11월 18일,내야수(우투우타),쌍문초-신월중-청원고-롯데-경찰-롯데,9000만원,0.708,186.0,88.0,25.4364666435426,1991.0,26.0,내야수,8,6년차 이상,0.024390243902439,안타형,1.174391745781136,0.2902561713150124,41,불안정
184,오태곤,2017,KT,0.283,135,374,53,106,29,1,9,164,42,15,9,16,6,93,7,0.439,0.318,10,186cm/88kg,1991년 11월 18일,내야수(우투우타),쌍문초-신월중-청원고-롯데-경찰-롯데,9000만원,0.757,186.0,88.0,25.4364666435426,1991.0,27.0,내야수,8,6년차 이상,0.0240641711229946,안타형,1.111219881291212,0.2840278016580337,125,불안정
184,오태곤,2018,KT,0.254,128,342,55,87,17,2,12,144,39,13,8,24,4,92,7,0.421,0.31,2,186cm/88kg,1991년 11월 18일,내야수(우투우타),쌍문초-신월중-청원고-롯데-경찰-롯데,9000만원,0.731,186.0,88.0,25.4364666435426,1991.0,28.0,내야수,8,6년차 이상,0.0350877192982456,안타형,1.1955105779209028,0.3052942266781062,118,불안정
187,유강남,2015,LG,0.272,126,279,26,76,11,1,8,113,37,2,1,19,7,55,10,0.405,0.333,3,182cm/88kg,1992년 07월 15일,포수(우투우타),청원초-휘문중-서울고-LG-상무,4000만원,0.738,182.0,88.0,26.56683975365294,1992.0,24.0,포수,8,6년차 이상,0.028673835125448,장타형,1.169578627727618,0.2911312232291123,108,불안정
187,유강남,2016,LG,0.266,100,263,28,70,7,0,8,101,47,0,0,17,7,48,6,0.384,0.321,5,182cm/88kg,1992년 07월 15일,포수(우투우타),청원초-휘문중-서울고-LG-상무,4000만원,0.7050000000000001,182.0,88.0,26.56683975365294,1992.0,25.0,포수,8,6년차 이상,0.0304182509505703,장타형,1.1689745988813052,0.273410170071683,90,불안정
187,유강남,2017,LG,0.278,118,324,43,90,13,0,17,154,66,2,0,14,15,72,4,0.475,0.335,4,182cm/88kg,1992년 07월 15일,포수(우투우타),청원초-휘문중-서울고-LG-상무,4000만원,0.81,182.0,88.0,26.56683975365294,1992.0,26.0,포수,8,6년차 이상,0.0524691358024691,장타형,1.0403158988230292,0.2591332329795545,110,불안정
187,유강남,2018,LG,0.296,132,425,53,126,33,0,19,216,66,0,0,28,9,80,21,0.508,0.352,7,182cm/88kg,1992년 07월 15일,포수(우투우타),청원초-휘문중-서울고-LG-상무,4000만원,0.86,182.0,88.0,26.56683975365294,1992.0,27.0,포수,8,6년차 이상,0.0447058823529411,장타형,0.9841046391270049,0.2704409695310853,131,안정
188,유민상,2016,KT,0.282,95,213,30,60,12,1,4,86,37,1,1,25,9,39,8,0.404,0.375,5,186cm/95kg,1989년 04월 13일,내야수(우투좌타),미국 윌리캐넌초-잠신중-서울고-연세대-두산-경찰-두산-KT,5000만원,0.779,186.0,95.0,27.45982194473349,1989.0,28.0,내야수,4,5년차 이하,0.0187793427230046,안타형,1.216972302687466,0.3345508150108263,87,매우 불안정
192,유한준,2010,넥센,0.291,131,481,52,140,27,0,9,194,79,2,2,49,1,81,17,0.403,0.355,3,186cm/97kg,1981년 07월 01일,외야수(우투우타),부천신흥초-부천중-유신고-동국대-현대-우리-상무-넥센,6000만원,0.758,186.0,97.0,28.037923459359455,1981.0,30.0,외야수,9,6년차 이상,0.0187110187110187,안타형,0.8476211015908938,0.2395072958854269,130,매우 안정
192,유한준,2011,넥센,0.289,121,447,64,129,23,2,3,165,54,4,3,52,4,63,11,0.369,0.365,1,186cm/97kg,1981년 07월 01일,외야수(우투우타),부천신흥초-부천중-유신고-동국대-현대-우리-상무-넥센,6000만원,0.7340000000000001,186.0,97.0,28.037923459359455,1981.0,31.0,외야수,9,6년차 이상,0.0067114093959731,안타형,0.8486653383905339,0.2392665722941379,119,매우 안정
192,유한준,2012,넥센,0.24,74,246,22,59,11,1,3,81,25,3,1,19,2,36,11,0.329,0.299,2,186cm/97kg,1981년 07월 01일,외야수(우투우타),부천신흥초-부천중-유신고-동국대-현대-우리-상무-넥센,6000만원,0.628,186.0,97.0,28.037923459359455,1981.0,32.0,외야수,9,6년차 이상,0.0121951219512195,안타형,0.9974091193134956,0.2462650611257369,70,안정
192,유한준,2013,넥센,0.272,97,298,37,81,13,0,7,115,40,4,3,37,4,48,7,0.386,0.358,2,186cm/97kg,1981년 07월 01일,외야수(우투우타),부천신흥초-부천중-유신고-동국대-현대-우리-상무-넥센,6000만원,0.7440000000000001,186.0,97.0,28.037923459359455,1981.0,33.0,외야수,9,6년차 이상,0.023489932885906,장타형,1.118528872191029,0.2784294988303475,93,불안정
192,유한준,2014,넥센,0.316,122,405,71,128,31,0,20,219,91,2,1,46,3,53,9,0.541,0.384,1,186cm/97kg,1981년 07월 01일,외야수(우투우타),부천신흥초-부천중-유신고-동국대-현대-우리-상무-넥센,6000만원,0.925,186.0,97.0,28.037923459359455,1981.0,34.0,외야수,9,6년차 이상,0.0493827160493827,장타형,0.8823338551779847,0.2637891923961319,113,안정
192,유한준,2015,넥센,0.362,139,520,103,188,42,1,23,301,116,3,3,67,2,71,13,0.579,0.43,2,186cm/97kg,1981년 07월 01일,외야수(우투우타),부천신흥초-부천중-유신고-동국대-현대-우리-상무-넥센,6000만원,1.009,186.0,97.0,28.037923459359455,1981.0,35.0,외야수,9,6년차 이상,0.0442307692307692,장타형,0.6812552188700316,0.24432364783806,137,매우 안정
192,유한준,2016,KT,0.336,110,408,70,137,22,0,14,201,64,4,1,47,2,40,10,0.493,0.404,1,186cm/97kg,1981년 07월 01일,외야수(우투우타),부천신흥초-부천중-유신고-동국대-현대-우리-상무-넥센,6000만원,0.897,186.0,97.0,28.037923459359455,1981.0,36.0,외야수,9,6년차 이상,0.034313725490196,장타형,0.7863807166837518,0.2587601379668859,109,매우 안정
192,유한준,2017,KT,0.306,133,445,52,136,19,0,13,194,68,0,2,45,2,59,10,0.436,0.37,1,186cm/97kg,1981년 07월 01일,외야수(우투우타),부천신흥초-부천중-유신고-동국대-현대-우리-상무-넥센,6000만원,0.8059999999999999,186.0,97.0,28.037923459359455,1981.0,37.0,외야수,9,6년차 이상,0.0292134831460674,안타형,0.8630812836446862,0.2447627154522075,129,매우 안정
192,유한준,2018,KT,0.339,121,428,59,145,21,1,20,228,83,1,1,47,2,53,9,0.5329999999999999,0.406,0,186cm/97kg,1981년 07월 01일,외야수(우투우타),부천신흥초-부천중-유신고-동국대-현대-우리-상무-넥센,6000만원,0.939,186.0,97.0,28.037923459359455,1981.0,38.0,외야수,9,6년차 이상,0.0467289719626168,장타형,0.8310866927707518,0.263177452710738,120,매우 안정
194,윤석민,2011,두산,0.287,80,167,18,48,8,0,4,68,19,0,2,17,2,30,6,0.407,0.36,4,180cm/88kg,1985년 09월 04일,내야수(우투우타),구리초(구리리틀)-구리인창중-구리인창고-두산-넥센,9000만원,0.7669999999999999,180.0,88.0,27.160493827160497,1985.0,27.0,내야수,15,6년차 이상,0.0239520958083832,장타형,1.2997899077052486,0.3427528181277539,73,매우 불안정
194,윤석민,2012,두산,0.291,109,289,25,84,9,2,10,127,48,2,1,18,2,54,12,0.439,0.328,2,180cm/88kg,1985년 09월 04일,내야수(우투우타),구리초(구리리틀)-구리인창중-구리인창고-두산-넥센,9000만원,0.767,180.0,88.0,27.160493827160497,1985.0,28.0,내야수,15,6년차 이상,0.0346020761245674,장타형,1.1774096912621888,0.3069267010717453,103,불안정
194,윤석민,2014,넥센,0.267,99,281,30,75,12,0,10,117,43,0,0,18,2,47,11,0.416,0.314,3,180cm/88kg,1985년 09월 04일,내야수(우투우타),구리초(구리리틀)-구리인창중-구리인창고-두산-넥센,9000만원,0.73,180.0,88.0,27.160493827160497,1985.0,30.0,내야수,15,6년차 이상,0.0355871886120996,장타형,1.1223325181006198,0.2929834326277648,89,불안정
194,윤석민,2015,넥센,0.294,108,361,54,106,24,1,14,174,71,3,2,37,8,62,16,0.482,0.366,13,180cm/88kg,1985년 09월 04일,내야수(우투우타),구리초(구리리틀)-구리인창중-구리인창고-두산-넥센,9000만원,0.848,180.0,88.0,27.160493827160497,1985.0,31.0,내야수,15,6년차 이상,0.038781163434903,장타형,0.944951304609431,0.271710297244394,107,안정
