batter_id,batter_name,year,team,avg,G,AB,R,H,2B,3B,HR,TB,RBI,SB,CS,BB,HBP,SO,GDP,SLG,OBP,E,height/weight,year_born,position,career,starting_salary,OPS,height,weight,BMI,birth_year,age,position_group,career_years,career_group,HR_per_AB,batter_type,CV,std_daily_avg,games_count
179,오재원,2010,두산,0.276,123,384,59,106,17,3,0,129,37,35,10,29,4,76,5,0.336,0.332,14,185cm/75kg,1985년 02월 09일,내야수(우투좌타),서울학동초-서울경원중-야탑고-경희대,,0.6679999999999999,185.0,75.0,21.913805697589478,1985.0,26.0,내야수,12,6년차 이상,0.0,안타형,0.992676044929568,0.26335996282904145,110
179,오재원,2011,두산,0.277,129,466,73,129,18,4,6,173,46,46,7,39,9,62,6,0.371,0.342,11,185cm/75kg,1985년 02월 09일,내야수(우투좌타),서울학동초-서울경원중-야탑고-경희대,,0.7130000000000001,185.0,75.0,21.913805697589478,1985.0,27.0,내야수,12,6년차 이상,0.012875536480686695,안타형,0.832636451363029,0.22291748380407023,126
179,오재원,2012,두산,0.282,77,188,29,53,7,3,0,66,17,14,2,17,0,43,4,0.351,0.338,2,185cm/75kg,1985년 02월 09일,내야수(우투좌타),서울학동초-서울경원중-야탑고-경희대,,0.6890000000000001,185.0,75.0,21.913805697589478,1985.0,28.0,내야수,12,6년차 이상,0.0,안타형,1.21446095716701,0.30790878813022177,66
179,오재원,2013,두산,0.26,113,308,54,80,14,7,7,129,44,33,11,49,6,62,6,0.419,0.3670000000000001,7,185cm/75kg,1985년 02월 09일,내야수(우투좌타),서울학동초-서울경원중-야탑고-경희대,,0.7859999999999999,185.0,75.0,21.913805697589478,1985.0,29.0,내야수,12,6년차 이상,0.022727272727272728,장타형,1.0776397931493498,0.28091872277728197,103
179,오재원,2014,두산,0.318,110,359,60,114,21,6,5,162,40,33,7,50,2,61,7,0.451,0.404,7,185cm/75kg,1985년 02월 09일,내야수(우투좌타),서울학동초-서울경원중-야탑고-경희대,,0.855,185.0,75.0,21.913805697589478,1985.0,30.0,내야수,12,6년차 이상,0.013927576601671309,안타형,0.8664424524616552,0.2806001703843709,109
179,오재원,2015,두산,0.28,120,411,60,115,20,2,11,172,59,31,8,47,4,94,9,0.418,0.356,8,185cm/75kg,1985년 02월 09일,내야수(우투좌타),서울학동초-서울경원중-야탑고-경희대,,0.774,185.0,75.0,21.913805697589478,1985.0,31.0,내야수,12,6년차 이상,0.0267639902676399,안타형,0.9496708452188763,0.27570216275727494,117
179,오재원,2016,두산,0.272,122,416,68,113,18,1,5,148,58,13,10,54,5,82,10,0.356,0.358,16,185cm/75kg,1985년 02월 09일,내야수(우투좌타),서울학동초-서울경원중-야탑고-경희대,,0.7140000000000001,185.0,75.0,21.913805697589478,1985.0,32.0,내야수,12,6년차 이상,0.01201923076923077,안타형,0.9011496867205003,0.2435158056565227,117
179,오재원,2017,두산,0.237,127,334,43,79,16,1,7,118,40,7,7,47,2,85,5,0.353,0.332,6,185cm/75kg,1985년 02월 09일,내야수(우투좌타),서울학동초-서울경원중-야탑고-경희대,,0.685,185.0,75.0,21.913805697589478,1985.0,33.0,내야수,12,6년차 이상,0.020958083832335328,안타형,1.2270769115850888,0.2850397409202862,112
179,오재원,2018,두산,0.313,132,473,78,148,24,1,15,219,81,15,6,41,2,119,13,0.463,0.369,17,185cm/75kg,1985년 02월 09일,내야수(우투좌타),서울학동초-서울경원중-야탑고-경희대,,0.8320000000000001,185.0,75.0,21.913805697589478,1985.0,34.0,내야수,12,6년차 이상,0.03171247357293869,안타형,0.7950931016282474,0.24075338191796802,131
180,오재일,2011,넥센,0.23,46,100,13,23,5,0,1,31,11,2,0,15,1,24,2,0.31,0.333,3,187cm/95kg,1986년 10월 29일,내야수(좌투좌타),인창초(구리리틀)-구리인창중-야탑고-현대-상무-히어로즈-넥센,8000만원,0.643,187.0,95.0,27.166919271354622,1986.0,26.0,내야수,10,6년차 이상,0.01,안타형,1.3762630619270548,0.31238986961201404,42
180,오재일,2012,두산,0.203,87,212,16,43,8,0,8,75,25,0,0,10,0,58,3,0.354,0.235,0,187cm/95kg,1986년 10월 29일,내야수(좌투좌타),인창초(구리리틀)-구리인창중-야탑고-현대-상무-히어로즈-넥센,8000만원,0.589,187.0,95.0,27.166919271354622,1986.0,27.0,내야수,10,6년차 이상,0.03773584905660377,장타형,1.521536217146948,0.28414230561177944,83
180,오재일,2013,두산,0.299,55,117,16,35,12,0,3,56,28,0,1,20,3,28,0,0.479,0.406,1,187cm/95kg,1986년 10월 29일,내야수(좌투좌타),인창초(구리리틀)-구리인창중-야탑고-현대-상무-히어로즈-넥센,8000만원,0.885,187.0,95.0,27.166919271354622,1986.0,28.0,내야수,10,6년차 이상,0.02564102564102564,장타형,1.0753276872545403,0.3313687092993601,47
180,오재일,2014,두산,0.242,75,132,10,32,7,0,3,48,18,1,1,20,1,39,1,0.364,0.342,4,187cm/95kg,1986년 10월 29일,내야수(좌투좌타),인창초(구리리틀)-구리인창중-야탑고-현대-상무-히어로즈-넥센,8000만원,0.706,187.0,95.0,27.166919271354622,1986.0,29.0,내야수,10,6년차 이상,0.022727272727272728,안타형,1.4540593309655343,0.2968704467387966,60
180,오재일,2015,두산,0.289,66,180,33,52,11,1,14,107,36,0,0,28,2,49,5,0.594,0.387,3,187cm/95kg,1986년 10월 29일,내야수(좌투좌타),인창초(구리리틀)-구리인창중-야탑고-현대-상무-히어로즈-넥센,8000만원,0.981,187.0,95.0,27.166919271354622,1986.0,30.0,내야수,10,6년차 이상,0.07777777777777778,장타형,1.0855516195499288,0.3043629944060688,62
180,오재일,2016,두산,0.316,105,380,69,120,20,2,27,225,92,1,0,64,2,73,5,0.5920000000000001,0.411,7,187cm/95kg,1986년 10월 29일,내야수(좌투좌타),인창초(구리리틀)-구리인창중-야탑고-현대-상무-히어로즈-넥센,8000만원,1.003,187.0,95.0,27.166919271354622,1986.0,31.0,내야수,10,6년차 이상,0.07105263157894737,장타형,0.8419314615482645,0.264548071986489,102
180,오재일,2017,두산,0.306,128,412,62,126,27,0,26,231,89,1,1,45,5,80,5,0.561,0.378,5,187cm/95kg,1986년 10월 29일,내야수(좌투좌타),인창초(구리리틀)-구리인창중-야탑고-현대-상무-히어로즈-넥센,8000만원,0.939,187.0,95.0,27.166919271354622,1986.0,32.0,내야수,10,6년차 이상,0.06310679611650485,장타형,0.9341850907933494,0.29493193235292764,122
180,오재일,2018,두산,0.279,123,401,69,112,19,2,27,216,80,1,1,60,6,121,3,0.539,0.373,4,187cm/95kg,1986년 10월 29일,내야수(좌투좌타),인창초(구리리틀)-구리인창중-야탑고-현대-상무-히어로즈-넥센,8000만원,0.912,187.0,95.0,27.166919271354622,1986.0,33.0,내야수,10,6년차 이상,0.06733167082294264,장타형,1.0812857744218514,0.2836873372059552,120
182,오정복,2010,삼성,0.271,100,221,39,60,10,1,7,93,36,1,4,25,4,40,4,0.421,0.35,1,177cm/75kg,1986년 10월 13일,외야수(우투우타),삼성초-내동중-용마고-인하대-삼성-NC-경찰-NC,4000만원,0.7709999999999999,177.0,75.0,23.93948099205209,1986.0,25.0,외야수,10,6년차 이상,0.03167420814479638,장타형,1.2127238297915184,0.3278071501601212,87
182,오정복,2015,KT,0.259,66,239,34,62,11,1,5,90,29,3,3,33,3,26,3,0.377,0.355,2,177cm/75kg,1986년 10월 13일,외야수(우투우타),삼성초-내동중-용마고-인하대-삼성-NC-경찰-NC,4000만원,0.732,177.0,75.0,23.93948099205209,1986.0,30.0,외야수,10,6년차 이상,0.02092050209205021,안타형,1.009603964800248,0.238123763415008,66
182,오정복,2016,KT,0.304,96,306,45,93,11,2,5,123,36,1,0,28,0,32,5,0.402,0.358,3,177cm/75kg,1986년 10월 13일,외야수(우투우타),삼성초-내동중-용마고-인하대-삼성-NC-경찰-NC,4000만원,0.76,177.0,75.0,23.93948099205209,1986.0,31.0,외야수,10,6년차 이상,0.016339869281045753,안타형,1.0079582177808502,0.2986344294169859,94
182,오정복,2017,KT,0.354,81,195,24,69,13,0,2,88,16,0,1,9,5,24,5,0.451,0.395,1,177cm/75kg,1986년 10월 13일,외야수(우투우타),삼성초-내동중-용마고-인하대-삼성-NC-경찰-NC,4000만원,0.8460000000000001,177.0,75.0,23.93948099205209,1986.0,32.0,외야수,10,6년차 이상,0.010256410256410256,안타형,1.0107200918967183,0.3305327868094673,74
183,오지환,2010,LG,0.241,125,352,59,85,13,6,13,149,61,13,2,44,7,137,1,0.423,0.332,27,186cm/80kg,1990년 03월 12일,내야수(우투좌타),군산초-자양중-경기고,28000만원,0.755,186.0,80.0,23.12406058503873,1990.0,21.0,내야수,10,6년차 이상,0.036931818181818184,장타형,1.2544935196627998,0.3082708742318053,125
183,오지환,2011,LG,0.212,63,156,17,33,7,0,2,46,15,5,2,19,1,57,2,0.295,0.299,10,186cm/80kg,1990년 03월 12일,내야수(우투좌타),군산초-자양중-경기고,28000만원,0.594,186.0,80.0,23.12406058503873,1990.0,22.0,내야수,10,6년차 이상,0.01282051282051282,안타형,1.4068792390068974,0.3016974368092569,60
183,오지환,2012,LG,0.249,133,462,66,115,22,2,12,177,53,23,14,55,6,122,6,0.383,0.331,25,186cm/80kg,1990년 03월 12일,내야수(우투좌타),군산초-자양중-경기고,28000만원,0.7140000000000001,186.0,80.0,23.12406058503873,1990.0,23.0,내야수,10,6년차 이상,0.025974025974025976,장타형,1.0213527834531864,0.25021863303896985,133
183,오지환,2013,LG,0.256,124,441,81,113,20,8,9,176,47,30,7,54,9,113,7,0.399,0.347,20,186cm/80kg,1990년 03월 12일,내야수(우투좌타),군산초-자양중-경기고,28000만원,0.746,186.0,80.0,23.12406058503873,1990.0,24.0,내야수,10,6년차 이상,0.02040816326530612,장타형,0.9076439173104504,0.23578738678340347,121
183,오지환,2014,LG,0.262,113,397,72,104,20,8,8,164,56,28,12,51,7,102,8,0.413,0.354,20,186cm/80kg,1990년 03월 12일,내야수(우투좌타),군산초-자양중-경기고,28000만원,0.7669999999999999,186.0,80.0,23.12406058503873,1990.0,25.0,내야수,10,6년차 이상,0.020151133501259445,안타형,0.8670491218596231,0.22463281564845292,112
183,오지환,2015,LG,0.278,138,497,76,138,41,4,11,220,56,25,10,59,4,121,2,0.443,0.357,15,186cm/80kg,1990년 03월 12일,내야수(우투좌타),군산초-자양중-경기고,28000만원,0.8,186.0,80.0,23.12406058503873,1990.0,26.0,내야수,10,6년차 이상,0.022132796780684104,안타형,1.011734310880958,0.272134374861046,137
183,오지환,2016,LG,0.28,121,393,73,110,14,5,20,194,78,17,9,65,7,97,7,0.494,0.387,17,186cm/80kg,1990년 03월 12일,내야수(우투좌타),군산초-자양중-경기고,28000만원,0.8809999999999999,186.0,80.0,23.12406058503873,1990.0,27.0,내야수,10,6년차 이상,0.05089058524173028,장타형,0.9876258910242922,0.279147152669676,121
183,오지환,2017,LG,0.272,107,334,47,91,13,4,8,136,39,10,5,45,5,105,8,0.407,0.362,11,186cm/80kg,1990년 03월 12일,내야수(우투좌타),군산초-자양중-경기고,28000만원,0.7689999999999999,186.0,80.0,23.12406058503873,1990.0,28.0,내야수,10,6년차 이상,0.023952095808383235,안타형,1.0823262621292316,0.2749178085696846,104
183,오지환,2018,LG,0.278,144,533,93,148,26,2,11,211,71,10,5,59,7,146,6,0.396,0.354,24,186cm/80kg,1990년 03월 12일,내야수(우투좌타),군산초-자양중-경기고,28000만원,0.75,186.0,80.0,23.12406058503873,1990.0,29.0,내야수,10,6년차 이상,0.020637898686679174,안타형,0.9469309189684194,0.25262605385155135,142
184,오태곤,2015,롯데,0.275,122,327,57,90,18,1,8,134,43,15,4,17,4,100,9,0.41,0.318,16,186cm/88kg,1991년 11월 18일,내야수(우투우타),쌍문초-신월중-청원고-롯데-경찰-롯데,9000만원,0.728,186.0,88.0,25.4364666435426,1991.0,25.0,내야수,8,6년차 이상,0.024464831804281346,안타형,1.0753612007432334,0.26382194791567326,100
184,오태곤,2016,롯데,0.26,42,123,17,32,6,0,3,47,7,6,2,12,0,37,5,0.382,0.326,2,186cm/88kg,1991년 11월 18일,내야수(우투우타),쌍문초-신월중-청원고-롯데-경찰-롯데,9000만원,0.708,186.0,88.0,25.4364666435426,1991.0,26.0,내야수,8,6년차 이상,0.024390243902439025,안타형,1.1743917457811361,0.29025617131501247,41
184,오태곤,2017,KT,0.283,135,374,53,106,29,1,9,164,42,15,9,16,6,93,7,0.439,0.318,10,186cm/88kg,1991년 11월 18일,내야수(우투우타),쌍문초-신월중-청원고-롯데-경찰-롯데,9000만원,0.757,186.0,88.0,25.4364666435426,1991.0,27.0,내야수,8,6년차 이상,0.02406417112299465,안타형,1.111219881291212,0.28402780165803376,125
184,오태곤,2018,KT,0.254,128,342,55,87,17,2,12,144,39,13,8,24,4,92,7,0.421,0.31,2,186cm/88kg,1991년 11월 18일,내야수(우투우타),쌍문초-신월중-청원고-롯데-경찰-롯데,9000만원,0.731,186.0,88.0,25.4364666435426,1991.0,28.0,내야수,8,6년차 이상,0.03508771929824561,안타형,1.1955105779209028,0.30529422667810624,118
187,유강남,2015,LG,0.272,126,279,26,76,11,1,8,113,37,2,1,19,7,55,10,0.405,0.333,3,182cm/88kg,1992년 07월 15일,포수(우투우타),청원초-휘문중-서울고-LG-상무,4000만원,0.738,182.0,88.0,26.56683975365294,1992.0,24.0,포수,8,6년차 이상,0.02867383512544803,장타형,1.1695786277276181,0.29113122322911233,108
187,유강남,2016,LG,0.266,100,263,28,70,7,0,8,101,47,0,0,17,7,48,6,0.384,0.321,5,182cm/88kg,1992년 07월 15일,포수(우투우타),청원초-휘문중-서울고-LG-상무,4000만원,0.7050000000000001,182.0,88.0,26.56683975365294,1992.0,25.0,포수,8,6년차 이상,0.030418250950570342,장타형,1.1689745988813052,0.27341017007168306,90
187,유강남,2017,LG,0.278,118,324,43,90,13,0,17,154,66,2,0,14,15,72,4,0.475,0.335,4,182cm/88kg,1992년 07월 15일,포수(우투우타),청원초-휘문중-서울고-LG-상무,4000만원,0.81,182.0,88.0,26.56683975365294,1992.0,26.0,포수,8,6년차 이상,0.05246913580246913,장타형,1.0403158988230292,0.25913323297955454,110
187,유강남,2018,LG,0.296,132,425,53,126,33,0,19,216,66,0,0,28,9,80,21,0.508,0.352,7,182cm/88kg,1992년 07월 15일,포수(우투우타),청원초-휘문중-서울고-LG-상무,4000만원,0.86,182.0,88.0,26.56683975365294,1992.0,27.0,포수,8,6년차 이상,0.04470588235294118,장타형,0.9841046391270049,0.2704409695310853,131
188,유민상,2016,KT,0.282,95,213,30,60,12,1,4,86,37,1,1,25,9,39,8,0.404,0.375,5,186cm/95kg,1989년 04월 13일,내야수(우투좌타),미국 윌리캐넌초-잠신중-서울고-연세대-두산-경찰-두산-KT,5000만원,0.779,186.0,95.0,27.45982194473349,1989.0,28.0,내야수,4,5년차 이하,0.018779342723004695,안타형,1.216972302687466,0.33455081501082634,87
192,유한준,2010,넥센,0.291,131,481,52,140,27,0,9,194,79,2,2,49,1,81,17,0.403,0.355,3,186cm/97kg,1981년 07월 01일,외야수(우투우타),부천신흥초-부천중-유신고-동국대-현대-우리-상무-넥센,6000만원,0.758,186.0,97.0,28.037923459359458,1981.0,30.0,외야수,9,6년차 이상,0.018711018711018712,안타형,0.8476211015908938,0.23950729588542694,130
192,유한준,2011,넥센,0.289,121,447,64,129,23,2,3,165,54,4,3,52,4,63,11,0.369,0.365,1,186cm/97kg,1981년 07월 01일,외야수(우투우타),부천신흥초-부천중-유신고-동국대-현대-우리-상무-넥센,6000만원,0.7340000000000001,186.0,97.0,28.037923459359458,1981.0,31.0,외야수,9,6년차 이상,0.006711409395973154,안타형,0.8486653383905339,0.23926657229413792,119
192,유한준,2012,넥센,0.24,74,246,22,59,11,1,3,81,25,3,1,19,2,36,11,0.329,0.299,2,186cm/97kg,1981년 07월 01일,외야수(우투우타),부천신흥초-부천중-유신고-동국대-현대-우리-상무-넥센,6000만원,0.628,186.0,97.0,28.037923459359458,1981.0,32.0,외야수,9,6년차 이상,0.012195121951219513,안타형,0.9974091193134957,0.2462650611257369,70
192,유한준,2013,넥센,0.272,97,298,37,81,13,0,7,115,40,4,3,37,4,48,7,0.386,0.358,2,186cm/97kg,1981년 07월 01일,외야수(우투우타),부천신흥초-부천중-유신고-동국대-현대-우리-상무-넥센,6000만원,0.7440000000000001,186.0,97.0,28.037923459359458,1981.0,33.0,외야수,9,6년차 이상,0.02348993288590604,장타형,1.118528872191029,0.2784294988303475,93
192,유한준,2014,넥센,0.316,122,405,71,128,31,0,20,219,91,2,1,46,3,53,9,0.541,0.384,1,186cm/97kg,1981년 07월 01일,외야수(우투우타),부천신흥초-부천중-유신고-동국대-현대-우리-상무-넥센,6000만원,0.925,186.0,97.0,28.037923459359458,1981.0,34.0,외야수,9,6년차 이상,0.04938271604938271,장타형,0.8823338551779847,0.26378919239613197,113
192,유한준,2015,넥센,0.362,139,520,103,188,42,1,23,301,116,3,3,67,2,71,13,0.579,0.43,2,186cm/97kg,1981년 07월 01일,외야수(우투우타),부천신흥초-부천중-유신고-동국대-현대-우리-상무-넥센,6000만원,1.009,186.0,97.0,28.037923459359458,1981.0,35.0,외야수,9,6년차 이상,0.04423076923076923,장타형,0.6812552188700316,0.24432364783806,137
192,유한준,2016,KT,0.336,110,408,70,137,22,0,14,201,64,4,1,47,2,40,10,0.493,0.404,1,186cm/97kg,1981년 07월 01일,외야수(우투우타),부천신흥초-부천중-유신고-동국대-현대-우리-상무-넥센,6000만원,0.897,186.0,97.0,28.037923459359458,1981.0,36.0,외야수,9,6년차 이상,0.03431372549019608,장타형,0.7863807166837518,0.2587601379668859,109
192,유한준,2017,KT,0.306,133,445,52,136,19,0,13,194,68,0,2,45,2,59,10,0.436,0.37,1,186cm/97kg,1981년 07월 01일,외야수(우투우타),부천신흥초-부천중-유신고-동국대-현대-우리-상무-넥센,6000만원,0.8059999999999999,186.0,97.0,28.037923459359458,1981.0,37.0,외야수,9,6년차 이상,0.029213483146067417,안타형,0.8630812836446862,0.24476271545220754,129
192,유한준,2018,KT,0.339,121,428,59,145,21,1,20,228,83,1,1,47,2,53,9,0.5329999999999999,0.406,0,186cm/97kg,1981년 07월 01일,외야수(우투우타),부천신흥초-부천중-유신고-동국대-현대-우리-상무-넥센,6000만원,0.939,186.0,97.0,28.037923459359458,1981.0,38.0,외야수,9,6년차 이상,0.04672897196261682,장타형,0.8310866927707518,0.26317745271073806,120
194,윤석민,2011,두산,0.287,80,167,18,48,8,0,4,68,19,0,2,17,2,30,6,0.407,0.36,4,180cm/88kg,1985년 09월 04일,내야수(우투우타),구리초(구리리틀)-구리인창중-구리인창고-두산-넥센,9000만원,0.7669999999999999,180.0,88.0,27.160493827160494,1985.0,27.0,내야수,15,6년차 이상,0.023952095808383235,장타형,1.2997899077052486,0.34275281812775393,73
194,윤석민,2012,두산,0.291,109,289,25,84,9,2,10,127,48,2,1,18,2,54,12,0.439,0.328,2,180cm/88kg,1985년 09월 04일,내야수(우투우타),구리초(구리리틀)-구리인창중-구리인창고-두산-넥센,9000만원,0.767,180.0,88.0,27.160493827160494,1985.0,28.0,내야수,15,6년차 이상,0.03460207612456748,장타형,1.1774096912621888,0.30692670107174536,103
194,윤석민,2014,넥센,0.267,99,281,30,75,12,0,10,117,43,0,0,18,2,47,11,0.416,0.314,3,180cm/88kg,1985년 09월 04일,내야수(우투우타),구리초(구리리틀)-구리인창중-구리인창고-두산-넥센,9000만원,0.73,180.0,88.0,27.160493827160494,1985.0,30.0,내야수,15,6년차 이상,0.03558718861209965,장타형,1.1223325181006198,0.29298343262776483,89
194,윤석민,2015,넥센,0.294,108,361,54,106,24,1,14,174,71,3,2,37,8,62,16,0.482,0.366,13,180cm/88kg,1985년 09월 04일,내야수(우투우타),구리초(구리리틀)-구리인창중-구리인창고-두산-넥센,9000만원,0.848,180.0,88.0,27.160493827160494,1985.0,31.0,내야수,15,6년차 이상,0.038781163434903045,장타형,0.944951304609431,0.271710297244394,107
194,윤석민,2016,넥센,0.334,92,341,72,114,15,0,19,186,80,2,3,46,9,50,16,0.545,0.42,6,180cm/88kg,1985년 09월 04일,내야수(우투우타),구리초(구리리틀)-구리인창중-구리인창고-두산-넥센,9000만원,0.965,180.0,88.0,27.160493827160494,1985.0,32.0,내야수,15,6년차 이상,0.05571847507331378,장타형,0.8246828444317962,0.26637853471411094,92
194,윤석민,2017,KT,0.312,142,538,90,168,30,1,20,260,105,0,1,33,8,85,24,0.483,0.357,3,180cm/88kg,1985년 09월 04일,내야수(우투우타),구리초(구리리틀)-구리인창중-구리인창고-두산-넥센,9000만원,0.84,180.0,88.0,27.160493827160494,1985.0,33.0,내야수,15,6년차 이상,0.03717472118959108,장타형,0.7873752597365531,0.23518880394258507,141
194,윤석민,2018,KT,0.276,132,460,58,127,22,0,19,206,60,4,1,40,4,69,17,0.448,0.337,7,180cm/88kg,1985년 09월 04일,내야수(우투우타),구리초(구리리틀)-구리인창중-구리인창고-두산-넥센,9000만원,0.785,180.0,88.0,27.160493827160494,1985.0,34.0,내야수,15,6년차 이상,0.041304347826086954,장타형,0.8968608791356951,0.24692642550880703,129
200,이대수,2004,SK,0.165,105,103,11,17,2,0,0,19,5,0,1,5,2,31,0,0.184,0.218,2,175cm/75kg,1981년 08월 21일,내야수(우투우타),군산중앙초-군산중-군산상고-SK-두산-한화,,0.402,175.0,75.0,24.489795918367346,1981.0,24.0,내야수,17,6년차 이상,0.0,안타형,1.938848142089736,0.2707070990842273,53
200,이대수,2006,SK,0.253,122,387,46,98,15,4,5,136,26,5,1,25,5,68,6,0.351,0.307,13,175cm/75kg,1981년 08월 21일,내야수(우투우타),군산중앙초-군산중-군산상고-SK-두산-한화,,0.6579999999999999,175.0,75.0,24.489795918367346,1981.0,26.0,내야수,17,6년차 이상,0.012919896640826873,안타형,1.060801750052885,0.27838554401105375,118
200,이대수,2007,두산,0.252,109,310,33,78,14,1,3,103,36,5,3,29,7,47,7,0.332,0.324,13,175cm/75kg,1981년 08월 21일,내야수(우투우타),군산중앙초-군산중-군산상고-SK-두산-한화,,0.6559999999999999,175.0,75.0,24.489795918367346,1981.0,27.0,내야수,17,6년차 이상,0.00967741935483871,안타형,1.0578239372549627,0.25607718085033504,101
200,이대수,2008,두산,0.282,90,213,22,60,9,3,2,81,23,2,4,16,5,28,7,0.38,0.345,12,175cm/75kg,1981년 08월 21일,내야수(우투우타),군산중앙초-군산중-군산상고-SK-두산-한화,,0.725,175.0,75.0,24.489795918367346,1981.0,28.0,내야수,17,6년차 이상,0.009389671361502348,안타형,1.1647089272754723,0.3226643899793894,79
200,이대수,2010,한화,0.232,125,375,33,87,13,1,7,123,37,2,4,26,6,57,4,0.328,0.29,5,175cm/75kg,1981년 08월 21일,내야수(우투우타),군산중앙초-군산중-군산상고-SK-두산-한화,,0.618,175.0,75.0,24.489795918367346,1981.0,30.0,내야수,17,6년차 이상,0.018666666666666668,안타형,1.1637369914533207,0.2507121906450665,122
200,이대수,2011,한화,0.301,122,366,46,110,16,3,8,156,50,8,8,31,5,64,5,0.426,0.36,10,175cm/75kg,1981년 08월 21일,내야수(우투우타),군산중앙초-군산중-군산상고-SK-두산-한화,,0.7859999999999999,175.0,75.0,24.489795918367346,1981.0,31.0,내야수,17,6년차 이상,0.02185792349726776,장타형,0.9608252514259167,0.2796351361993074,119
200,이대수,2012,한화,0.279,118,376,36,105,23,4,4,148,48,5,1,27,3,57,9,0.394,0.328,13,175cm/75kg,1981년 08월 21일,내야수(우투우타),군산중앙초-군산중-군산상고-SK-두산-한화,,0.722,175.0,75.0,24.489795918367346,1981.0,32.0,내야수,17,6년차 이상,0.010638297872340425,안타형,0.9267348976854931,0.2545857937319918,116
200,이대수,2013,한화,0.256,122,390,54,100,23,2,4,139,42,11,4,38,6,88,10,0.356,0.33,5,175cm/75kg,1981년 08월 21일,내야수(우투우타),군산중앙초-군산중-군산상고-SK-두산-한화,,0.6859999999999999,175.0,75.0,24.489795918367346,1981.0,33.0,내야수,17,6년차 이상,0.010256410256410256,안타형,1.0813941711130846,0.2582821388915573,118
200,이대수,2017,SK,0.276,58,105,18,29,5,1,0,36,4,3,0,10,2,20,1,0.343,0.35,5,175cm/75kg,1981년 08월 21일,내야수(우투우타),군산중앙초-군산중-군산상고-SK-두산-한화,,0.6930000000000001,175.0,75.0,24.489795918367346,1981.0,37.0,내야수,17,6년차 이상,0.0,안타형,1.2513931436830004,0.3170195963996934,40
201,이대형,2005,LG,0.268,107,127,40,34,4,1,0,40,5,37,9,11,1,35,2,0.315,0.331,0,184cm/78kg,1983년 07월 19일,외야수(좌투좌타),광주서림초-무등중-광주제일고-LG-KIA,10000만원,0.6459999999999999,184.0,78.0,23.03875236294896,1983.0,23.0,외야수,16,6년차 이상,0.0,안타형,1.4600146822423035,0.30822532180670853,66
201,이대형,2006,LG,0.258,87,155,23,40,3,0,0,43,4,15,8,5,0,35,1,0.277,0.281,1,184cm/78kg,1983년 07월 19일,외야수(좌투좌타),광주서림초-무등중-광주제일고-LG-KIA,10000만원,0.5579999999999999,184.0,78.0,23.03875236294896,1983.0,24.0,외야수,16,6년차 이상,0.0,안타형,1.2848396740997299,0.33446620087675505,63
201,이대형,2007,LG,0.308,125,451,68,139,13,1,1,157,31,53,20,38,5,54,3,0.348,0.3670000000000001,4,184cm/78kg,1983년 07월 19일,외야수(좌투좌타),광주서림초-무등중-광주제일고-LG-KIA,10000만원,0.715,184.0,78.0,23.03875236294896,1983.0,25.0,외야수,16,6년차 이상,0.0022172949002217295,안타형,0.88311351569038,0.26164974824380266,121
201,이대형,2008,LG,0.264,126,523,71,138,5,2,0,147,33,63,15,39,2,80,3,0.281,0.317,2,184cm/78kg,1983년 07월 19일,외야수(좌투좌타),광주서림초-무등중-광주제일고-LG-KIA,10000만원,0.5980000000000001,184.0,78.0,23.03875236294896,1983.0,26.0,외야수,16,6년차 이상,0.0,안타형,0.8787306119298691,0.22444825550748373,126
201,이대형,2009,LG,0.28,133,521,92,146,10,2,2,166,41,64,18,50,0,77,8,0.319,0.341,4,184cm/78kg,1983년 07월 19일,외야수(좌투좌타),광주서림초-무등중-광주제일고-LG-KIA,10000만원,0.66,184.0,78.0,23.03875236294896,1983.0,27.0,외야수,16,6년차 이상,0.003838771593090211,안타형,0.8466891723854504,0.23221049267714106,133
201,이대형,2010,LG,0.261,130,494,73,129,14,2,1,150,43,66,21,58,2,76,3,0.304,0.341,2,184cm/78kg,1983년 07월 19일,외야수(좌투좌타),광주서림초-무등중-광주제일고-LG-KIA,10000만원,0.645,184.0,78.0,23.03875236294896,1983.0,28.0,외야수,16,6년차 이상,0.0020242914979757085,안타형,0.9921695175429315,0.23701827363525588,129
201,이대형,2011,LG,0.249,104,354,56,88,11,5,1,112,24,34,17,30,2,78,0,0.316,0.31,0,184cm/78kg,1983년 07월 19일,외야수(좌투좌타),광주서림초-무등중-광주제일고-LG-KIA,10000만원,0.626,184.0,78.0,23.03875236294896,1983.0,29.0,외야수,16,6년차 이상,0.002824858757062147,안타형,1.036144385510549,0.2485322271774444,97
201,이대형,2012,LG,0.178,101,258,32,46,4,4,1,61,19,25,3,25,1,53,5,0.236,0.253,0,184cm/78kg,1983년 07월 19일,외야수(좌투좌타),광주서림초-무등중-광주제일고-LG-KIA,10000만원,0.489,184.0,78.0,23.03875236294896,1983.0,30.0,외야수,16,6년차 이상,0.003875968992248062,안타형,1.4544887806633984,0.24868906210558497,85
